order,m,N,worst,stabilized,absc_ol,normA,normB,condA,dispA
4,1,3,0.002268317126979974,False,1.280953297495948,2.0089077546223417,0.07748534205242548,178.7196489040378,1.4353809972943714
4,1,3,0.002843373227676153,False,0.2085771306134053,1.5057384513190795,0.054465157071950855,21.34058550769211,1.0681811099365692
4,1,3,0.04981625777987234,False,0.4762554763315183,1.1467693017239686,0.046124304605652006,23.69843072473829,0.9967377813819451
4,1,3,0.015888964418328225,False,0.10956640728046636,1.401946573598615,0.056824444444324336,481.8351413375228,1.3895011970962459
4,1,3,0.010012362126001262,False,0.09867522905428248,1.35295297146444,0.1383643356666055,16.291539554493962,1.1982663866282202
4,1,4,0.0532009418951961,False,0.24210627030236598,1.4094692090596275,0.021157121119829165,105.06835791399037,1.2929126693125819
4,1,4,0.01283997937724967,False,0.14795684303301423,1.8728052401562858,0.06270466739033081,2523.927741299231,1.5053810961461336
4,1,4,0.0027483269763127556,False,0.19309417605145118,1.6344131264646897,0.07254526019320304,42.87816265765288,1.4351198742568545
4,1,4,0.01140034144430406,False,0.2291382785601064,1.1955799207649496,0.03885997147568603,296.37769605687544,0.9798000357684111
4,1,4,0.013703942180671724,False,0.06595663585217311,1.4330060328573078,0.22054436467820104,92.71227416075709,0.9522411394922804
4,1,4,0.014140496093756432,False,0.6070939173675705,1.1887267195290652,0.05852454183859971,409.1389473354349,0.8210020939563989
4,1,4,0.0007813086791963849,False,0.2338465800098839,1.4810040178207968,0.04023255731901827,185.85082523289853,1.4646449513393025
4,1,4,0.008641852124589042,False,0.7271989216674424,1.5933308612972248,0.03236131679935017,70.25156463641619,1.3829151842470067
4,1,4,0.011001740916843899,False,0.04279359953970939,1.25685943258578,0.12716670590999735,73.4462738347598,0.9892987216623856
4,1,4,0.015561243043536335,False,0.413340983032474,1.20783949258814,0.04856377437393318,98.42866202802107,0.9938573003362434
4,1,4,0.01670458775217279,False,-0.005453353780606266,1.8663277294632938,0.08401142666499466,24.19758528545033,1.1553528610335968
4,1,4,0.011298445780618569,False,0.36346188955530984,1.6995181282771823,0.044772996291001836,43.68679728969044,1.2943936924712565
4,1,4,0.00759614316106473,False,0.13113544695034027,1.5214240076328878,0.15320737476506394,57.5632951389523,1.2326228129511991
4,1,4,0.0015707681901523853,False,0.8700140767718519,1.363724499787282,0.04431106976982365,137.2578539787878,1.3335935638618528
4,1,4,0.0036849194057497156,False,0.401268091724119,1.2538200756489761,0.061704309922239096,32.70143291919496,1.0534537466559866
4,1,4,0.00223665883386765,False,0.4463777525500532,1.2643920556808361,0.08040422075987483,1096.3718087782868,1.0560103884627834
4,1,4,0.056505970715573534,False,0.11352157861050996,1.6086737534809668,0.14931697313406758,89.60076197091861,1.094630174570004
4,1,4,0.0010127341276128673,False,0.6012198727970128,1.5591603002905576,0.10153102076530798,228.04673217512317,1.4635652389157312
4,1,4,0.021204205651490605,False,0.9027963926934608,1.256002827529307,0.02567905513392182,56.801305801678765,1.0054747600278477
4,1,5,0.009482314596823336,False,0.11336734789090547,1.188964827339019,0.06140799907928747,300.30361958795817,0.8884567842708261
4,1,5,0.0008879397476863981,False,0.32923842834230554,1.4587117206635651,0.049273924021580186,1403.5660570171965,1.3065693574977912
4,1,5,0.005722127151578019,False,0.8989315653732848,1.4055935312293004,0.12007533211248506,130.49312708580837,1.6279708461810434
4,1,5,0.01392056689209976,False,0.20880735458379748,1.504781107667342,0.2712953204017379,368.363797352319,1.135961771807199
4,1,5,0.0060056842917317055,False,0.6741598727471052,1.582260375218509,0.1962123820563175,40.86250543006085,1.3180140849414537
4,1,5,0.0022782626743271393,False,0.2641685380522292,1.0965141336552597,0.056794004677439065,44.60203346376532,0.9788746832922018
4,1,5,0.003822946058800778,False,1.3551251229659798,1.743186662708645,0.061156883300251756,357.9995770013899,1.4232464169557377
4,1,5,0.03517069597563247,False,0.547106598431181,1.5049374240209723,0.09818767409087997,32.12440228910159,1.2146679853001734
4,1,5,0.00038969887405535875,False,0.29196816377924373,1.2957861261019799,0.10956862250439867,1195.7893162259666,1.0644582600414272
4,1,5,0.02377546344607867,False,0.21535869745923686,1.236309958853364,0.10212258832700724,273.01018049029653,1.2234937481718635
4,1,5,0.008881046005829153,False,-0.022843195840728303,1.2674539812389,0.2506929602655039,35.79013960443592,1.01163959920103
4,1,5,0.013158585486925806,False,0.4525663744591818,1.2210369227628153,0.07903588198628199,31.616132223117322,1.1681770543399788
4,2,2,0.10619183808527335,False,0.03201373300290989,1.3173078026047096,0.02814619846266481,46.92057013637337,0.7313538175866606
4,2,2,0.07262275241333564,False,0.045923182199595944,1.3281693716026426,0.06548178493595888,82.33711222437032,0.4300471965055522
4,2,2,0.01439388822326818,False,0.11111666755417507,1.6534457294091753,0.06933050246710247,13.925441695646379,0.8485747543941259
4,2,2,0.005185848870670486,False,1.1356939105760038,1.2527264849738255,0.05763208344886404,154.49421726925243,0.9131903974633092
4,2,2,0.04597544811236745,False,1.1533834235497693,1.3847558803480269,0.05985821768249941,90.26453431502532,0.817714893906002
4,2,2,0.07696876698793956,False,0.0595391963007709,1.3943996617853534,0.04273169569309226,45.13987867783093,0.6383696965591721
4,2,2,0.004114920472051555,False,0.9826965698115577,1.416012639498339,0.03519684892223039,21.625491895991786,1.054129360748751
4,2,2,0.011970026372507233,False,-0.0034419660627758464,1.2411099272888177,0.058668478115256134,48.80413050687684,1.001301427658252
4,2,2,0.008572366549276383,False,0.48453091089215855,1.5440165989053884,0.10801221920500371,61.47483364851173,1.1408584051322148
4,2,3,0.057887807630716194,False,0.37203553987949456,1.300692891390698,0.055187461108353875,31.869998443217312,1.4534453032080255
4,2,3,0.03340302443415196,False,0.3030615714950586,1.3927704436157478,0.07740049960220131,12021.147234137668,1.2209086231064834
4,2,3,0.006764071485544923,False,0.4299599936564048,1.5208013122475208,0.0532154892767773,1455.5225247886456,0.9362970259470044
4,2,3,0.20762802355004462,False,0.8217643968584676,1.0910854813797646,0.05016337797578777,37.55654452830438,0.8395155120090685
4,2,3,0.01461975861605734,False,0.042566768626086514,1.1860242431219763,0.06184828823303297,121.90463979922566,0.7750800237444244
4,2,3,0.0024545256462692867,False,0.6949573339470316,1.8988870850256359,0.05197699030073475,137.79056722036282,1.550710881923942
4,2,3,0.02406607040651365,False,0.8110048039766009,1.325192719725132,0.039583067156578715,49.82016973207009,0.9699084840706387
4,2,3,0.023629752125174146,False,0.4687824586291501,1.413782035467616,0.046191900780794465,73.20855817752323,1.2813033189368255
