order,m,N,condA,normB,stab_500,stab_1000,stab_2000,stab_4000,stab_10000
3,2,2,11.320058867783759,0.09037232089853364,True,True,True,True,True
3,2,2,84.05118689125904,0.11575192793662616,True,True,True,True,True
3,2,2,124.33613569778353,0.04716836750563269,True,True,True,True,True
3,2,2,516.8297092262801,0.08513385098474575,True,True,True,True,True
3,2,2,33.77176608301862,0.11766712356202368,True,True,True,True,True
3,2,2,57.04055414205247,0.06114889947220653,False,True,True,True,True
3,2,2,117.31753160129817,0.050765846052664244,False,False,False,True,True
3,2,2,4.356203134234946,0.17201683391573358,True,True,True,True,True
3,2,2,39.00221782700314,0.040913984101006606,False,False,False,True,True
3,2,2,12.084161622178467,0.07922054323331658,True,True,True,True,True
3,2,2,200.23842933719538,0.028733349656276393,True,True,True,True,True
3,2,2,13.899478552710695,0.03376491153545938,True,True,True,True,True
3,2,2,53.409367545783155,0.08692433111996614,True,True,True,True,True
3,2,2,49.25135408499212,0.0233042520702635,False,False,False,False,False
3,2,2,14.89113499354829,0.10296095699165271,True,True,True,True,True
3,2,2,11.888480323297342,0.1086016984218535,True,True,True,True,True
3,2,2,57.955193636728154,0.09430599915490558,True,True,True,True,True
3,2,2,36.18736040703968,0.0714410111882819,True,True,True,True,True
3,2,2,203.188846125683,0.06911360010234634,False,False,True,True,True
3,2,2,54.81208231622606,0.10326326579195529,True,True,True,True,True
3,2,2,34.409010775914716,0.07962553314385391,True,True,True,True,True
3,2,2,15.09986402290444,0.09445462410805701,False,False,True,True,True
3,2,2,93.84334263769355,0.03271731827161921,False,False,False,False,True
3,2,2,21.473192796234958,0.08741645849745398,True,True,True,True,True
3,2,2,18.526762005548495,0.10586386188693177,True,True,True,True,True
3,2,2,5.230756381093277,0.08615144325239263,True,True,True,True,True
3,2,2,14.13740314999274,0.11007607082419824,True,True,True,True,True
3,2,2,73.02126761580219,0.10211572658076258,True,True,True,True,True
3,2,2,218.68043466030207,0.10436112652922819,True,True,True,True,True
3,2,2,54.46792481559631,0.12479633997402793,True,True,True,True,True
3,2,2,7.796173519336674,0.17171620891777264,True,True,True,True,True
3,2,2,8.036470839185025,0.06770827776097509,True,True,True,True,True
3,2,2,72.07688151694511,0.08029459883247697,True,True,True,True,True
3,2,2,1951.339936826658,0.0507350146525258,True,True,True,True,True
3,2,2,17.603347279368624,0.09254802190155655,True,True,True,True,True
3,2,2,25.00009114697675,0.06870084954303717,True,True,True,True,True
3,2,2,23.024816612452387,0.14832068510161306,True,True,True,True,True
3,2,2,14.345569601722257,0.16735923292226476,True,True,True,True,True
3,2,2,18.859734576557166,0.057679061562555714,True,True,True,True,True
3,2,2,25.555956117368776,0.05986970101883094,False,False,False,False,False
3,2,2,20.179513202673274,0.0610926842891126,True,True,True,True,True
3,2,2,192.50979190625063,0.1605720919732387,False,False,False,False,False
3,2,2,12.021337555864509,0.07609083470967118,True,True,True,True,True
3,2,2,24.71814837051813,0.09436297077450377,True,True,True,True,True
3,2,2,28.62738068506521,0.04319331894464102,True,True,True,True,True
3,2,2,107.2327132614886,0.04219609767539235,True,True,True,True,True
3,2,2,18.253335748492567,0.08165165828833579,True,True,True,True,True
3,2,2,9.707258802452047,0.22783693873571204,True,True,True,True,True
3,2,2,36.14533933358385,0.10790796472942607,True,True,True,True,True
3,2,2,10.640978282733869,0.11414835450790844,True,True,True,True,True
3,2,2,114.31321968629281,0.03883671815436297,True,True,True,True,True
3,2,2,18.32019932927082,0.09241963457650183,True,True,True,True,True
3,2,2,108.25585447064555,0.2194756485347221,True,True,True,True,True
3,2,2,29.28940975510752,0.13733819511833625,True,True,True,True,True
3,2,2,38.00883082800182,0.10084206056663789,True,True,True,True,True
3,2,2,109.69864460715276,0.042710967602913104,False,False,False,True,True
3,2,2,91.15621557363632,0.11285964905186188,True,True,True,True,True
3,2,2,8.247469829710814,0.09616105032226613,True,True,True,True,True
3,2,2,9.688376812093448,0.2938355029413692,True,True,True,True,True
3,2,2,10.419356851790575,0.12341107663913967,True,True,True,True,True
3,2,2,71.95110972299155,0.1360045783217787,True,True,True,True,True
3,2,2,16.68456974329171,0.08829582659843177,True,True,True,True,True
3,2,2,10.294817768627894,0.13472656817239462,True,True,True,True,True
3,2,2,34.79184403576616,0.020930352401693244,False,False,True,True,True
3,2,2,17.353695405122973,0.03490476086972444,True,True,True,True,True
3,2,2,4.000881992987935,0.1967281389665476,True,True,True,True,True
3,2,2,41.345237984970986,0.0664300037009143,True,True,True,True,True
3,2,2,8.55642385682957,0.10356846123653239,True,True,True,True,True
3,2,2,28.190592101395655,0.07821615995995543,True,True,True,True,True
3,2,2,46.787565151136974,0.06855706363045827,True,True,True,True,True
3,2,2,48.54532723885261,0.0767221669539401,True,True,True,True,True
3,2,2,59.186238530941125,0.07518185171201827,True,True,True,True,True
3,2,2,133.1699783614787,0.036764354329953765,False,False,False,False,True
3,2,2,34.27089186187468,0.0639741658828905,True,True,True,True,True
3,2,2,19.01269680146337,0.16052684248154783,True,True,True,True,True
3,2,2,14.265076296782073,0.10575882479905734,True,True,True,True,True
3,2,2,12.421189867410167,0.09296394436453637,True,True,True,True,True
3,2,2,22.110900837445605,0.06800091813215027,True,True,True,True,True
3,2,2,20.434418338346042,0.08894960324483768,True,True,True,True,True
3,2,2,57.76262242598837,0.04438931671406434,True,True,True,True,True
3,2,2,15.251646724298595,0.036266147638867256,True,True,True,True,True
3,2,2,7.152900765976468,0.1464890267261221,True,True,True,True,True
3,2,2,15.52980831831343,0.034743845779802614,False,True,True,True,True
3,2,2,11.443242251916494,0.08263538517687534,True,True,True,True,True
3,2,3,128.5044197935895,0.04857708192956854,True,True,True,True,True
3,2,3,9.002651365507797,0.07955009088693472,False,False,False,False,True
3,2,3,21.784875775286626,0.08343193945520926,True,True,True,True,True
3,2,3,30.546554956698,0.11238990720409357,True,True,True,True,True
3,2,3,24.83477314858482,0.06910064744047581,True,True,True,True,True
3,2,3,48.092188415857784,0.18651013065182265,True,True,True,True,True
3,2,3,119.01396414865931,0.06768585470663883,True,True,True,True,True
3,2,3,461.7173703285218,0.10354869443468166,True,True,True,True,True
3,2,3,52.79377701306215,0.09722317738600511,False,True,True,True,True
3,2,3,20.32461508363292,0.06755210731303696,True,True,True,True,True
3,2,3,62.951836081536264,0.14858135261484276,True,True,True,True,True
3,2,3,12.444562645374695,0.048156034292808396,True,True,True,True,True
3,2,3,66.2120805365461,0.1167535758670218,True,True,True,True,True
3,2,3,19.85534088847419,0.14498037841103617,False,True,True,True,True
3,2,3,30.39468918919877,0.058911824557497265,False,False,False,False,True
3,2,3,32.09502683160986,0.04413981255893002,True,True,True,True,True
3,2,3,22.062556178648464,0.073598753181203,True,True,True,True,True
3,2,3,9.474348412538845,0.08506640683564526,True,True,True,True,True
3,2,3,37.54667753621546,0.08729837009392967,True,True,True,True,True
3,2,3,327.93401200725947,0.0653351740754,True,True,True,True,True
3,2,3,120.04318264329142,0.08118665142067888,True,True,True,True,True
3,2,3,44.82838384373531,0.03502465099910981,True,True,True,True,True
3,2,3,408.2173568749111,0.0270671501742735,False,False,True,True,True
3,2,3,17.315107323127325,0.18331178737889955,True,True,True,True,True
3,2,3,53.71062198283278,0.11374388719240658,True,True,True,True,True
3,2,3,11.642515670777858,0.11426854559691615,True,True,True,True,True
3,2,3,11.490812042861382,0.10345400383236857,True,True,True,True,True
3,2,3,284.29403721120156,0.038269690218350506,True,True,True,True,True
3,2,3,18.858910959121065,0.126196722266443,True,True,True,True,True
3,2,3,56.8232628233532,0.019327497418683542,False,False,False,False,True
3,2,3,22.37464180653529,0.0990239909833191,True,True,True,True,True
3,2,3,10.972323581152024,0.07309064229306468,True,True,True,True,True
3,2,3,24.60083708097876,0.028205198487573916,True,True,True,True,True
3,2,3,41.6917381207555,0.08923736820446333,True,True,True,True,True
3,2,3,72.42283064705012,0.08435743373636435,True,True,True,True,True
3,2,3,21.206121428738225,0.11474272768279674,True,True,True,True,True
3,2,3,13.451262062557614,0.1635528965313191,True,True,True,True,True
3,2,3,28.976577033714637,0.06407830688808264,True,True,True,True,True
3,2,3,14.094323892107091,0.1758741470637143,True,True,True,True,True
3,2,3,92.85696815533332,0.06677931682488687,True,True,True,True,True
3,2,3,26.287162410014634,0.03226686489114537,True,True,True,True,True
3,2,3,89.71941352534512,0.03125139532454628,True,True,True,True,True
3,2,3,224.681739905016,0.03215663689882882,False,False,False,False,True
3,2,3,72.40169231197532,0.1464790115103279,True,True,True,True,True
3,2,3,41.40648547562975,0.04667970729469846,False,True,True,True,True
3,2,3,4.690259405732248,0.17241078101493318,True,True,True,True,True
3,2,3,15.753369733722035,0.07816703405115792,True,True,True,True,True
3,2,3,22.1022995407556,0.11235925401525887,True,True,True,True,True
3,2,3,119.99095101997078,0.05331779817528122,False,True,True,True,True
3,2,3,40.26909808414744,0.07549629097890613,True,True,True,True,True
3,2,3,78.64291357520545,0.22409372278263678,True,True,True,True,True
3,2,3,46.92951191310069,0.07813332564986918,True,True,True,True,True
3,2,3,102.74646232894216,0.0475907259998568,True,True,True,True,True
3,2,3,111.19913009206026,0.12481551788968087,True,True,True,True,True
3,2,3,18.750763893005402,0.0789816629934297,True,True,True,True,True
3,2,3,16.747638904094654,0.1315868886897879,True,True,True,True,True
3,2,3,40.245709864751504,0.07871286086243304,True,True,True,True,True
3,2,3,32.72292952533475,0.05014848962101796,False,False,False,False,False
3,2,3,42.49645013478033,0.02393505363650879,False,False,True,True,True
3,2,3,24.91918486117876,0.10625381952226355,True,True,True,True,True
3,2,3,18.068693278494912,0.02865108878795448,True,True,True,True,True
3,2,3,39.66239314931972,0.050917511233890114,True,True,True,True,True
3,2,3,333.92881290519654,0.041011078964165254,False,False,False,False,True
3,2,3,22.108262479630625,0.04817864280300872,False,True,True,True,True
3,2,3,6.717262706525455,0.13670690819794154,True,True,True,True,True
3,2,3,20.413701059225435,0.09667951858338483,True,True,True,True,True
3,2,3,23.740743372896617,0.07816172476614776,True,True,True,True,True
3,2,3,4.413777369097443,0.11384924150473229,True,True,True,True,True
3,2,3,42.77883670828006,0.0795615245068041,True,True,True,True,True
3,2,3,58.23907108728959,0.027630200883920614,True,True,True,True,True
3,2,3,43.00086676122149,0.13195531637162944,True,True,True,True,True
3,2,3,12.3396670096867,0.09299142392731746,True,True,True,True,True
3,2,3,49.64804985538537,0.039306875129430305,True,True,True,True,True
3,2,3,17.079862019971046,0.09413575428414848,True,True,True,True,True
3,2,3,82.98261461183235,0.06921693306323698,True,True,True,True,True
3,2,3,29.98375282046945,0.04857444958632403,True,True,True,True,True
3,2,3,135.64229051551837,0.13022160340848224,True,True,True,True,True
3,2,3,8.071517916486593,0.10905861012731084,True,True,True,True,True
3,2,3,63.51671308024982,0.09355728717260445,True,False,False,True,True
3,2,3,61.340287588672965,0.043861747908910946,False,False,True,True,True
3,2,3,156.60524989845382,0.08307287269433146,True,True,True,True,True
3,2,3,43.92035059682668,0.039020320098258156,True,True,True,True,True
3,2,3,64.47295807556895,0.08173835434479783,True,True,True,True,True
3,2,3,32.134074959107636,0.042049930813312146,True,True,True,True,True
3,2,3,8.641430673919507,0.04234012792610295,True,True,True,True,True
3,2,3,30.552360700355617,0.1158869052743373,True,True,True,True,True
3,2,3,152.26853555023357,0.06957546005856309,True,True,True,True,True
3,2,3,60.05331727270602,0.02697826968459646,True,True,True,True,True
3,2,3,19.59200454744621,0.06914586238004601,True,True,True,True,True
3,2,3,108.86000912361244,0.038210847901457255,False,True,False,False,True
3,2,3,20.261393505977978,0.09584014570411163,True,True,True,True,True
3,2,3,30.50754990818247,0.023394745912637308,True,True,True,True,True
3,2,3,26.914006108717377,0.049727747215161426,True,True,True,True,True
3,2,3,10.386326542891915,0.08513768499627132,True,True,True,True,True
3,2,3,8.3740601241253,0.12059064884905007,True,True,True,True,True
3,2,3,221.50397231601602,0.0793336275263587,False,True,True,True,True
3,2,3,23.449738571685636,0.05064783429382339,True,True,True,True,True
3,2,3,19.43099368309804,0.06892664394508217,True,True,True,True,True
3,2,3,175.91554263321154,0.13446728493675666,False,True,True,True,True
3,2,3,32.27040889775925,0.0390300772194636,True,True,True,True,True
3,2,4,141.8267895989736,0.057394702170417984,True,True,True,True,True
3,2,4,24.538296919313623,0.10304426196389696,True,True,True,True,True
3,2,4,111.5546807466116,0.12247911031400656,True,True,True,True,True
3,2,4,193.5997170565407,0.11127373499061761,True,True,True,True,True
3,2,4,15.486956974981638,0.142666001451336,True,True,True,True,True
3,2,4,715.9149981717516,0.08043599451680772,True,True,True,True,True
3,2,4,158.13106656983632,0.053831612076615375,False,False,False,False,False
3,2,4,21.46381498252643,0.060977173102777275,False,True,True,True,True
3,2,4,27.615157211439254,0.17318040759467057,True,True,True,True,True
3,2,4,22.02246968547647,0.1335302406967945,True,True,True,True,True
3,2,4,35.22392273530702,0.1215057025743655,True,True,True,True,True
3,2,4,409.90190494627075,0.05678579806638803,False,False,False,True,True
3,2,4,267.30447082155456,0.0818166824123235,True,True,True,True,True
3,2,4,55.09704734118025,0.043722408492740436,True,True,False,False,False
3,2,4,85.32474503946435,0.09191251002935308,True,True,True,True,True
3,2,4,10.429069801329858,0.13647469293915615,True,True,True,True,True
3,2,4,645.6029206641948,0.1026712340566294,True,True,True,True,True
3,2,4,41.73783037247879,0.10416034061081869,True,True,True,True,True
3,2,4,11.054441845566634,0.20751405704058049,True,True,True,True,True
3,2,4,158.11879212921988,0.19038439263169668,True,True,True,True,True
3,2,4,105.56578899854836,0.07138945210344838,True,True,True,True,True
3,2,4,946.0609642845761,0.07663208148717564,True,True,True,True,True
3,2,4,10.231510695070394,0.0844291023526989,True,True,True,True,True
3,2,4,771.0124678801236,0.04515283177776769,True,True,True,True,True
3,2,4,429.8544668922325,0.07268582843529257,True,True,True,True,True
3,2,4,24.802619017332525,0.06651554490837137,True,True,True,True,True
3,2,4,51.02432967090523,0.13508842481352007,True,True,True,True,True
3,2,4,344.72989183792396,0.1677874410747816,True,True,True,True,True
3,2,4,70.2543794910473,0.07049970471001367,True,True,True,True,True
3,2,4,430.9057154840022,0.04328084858780997,True,True,True,True,True
3,2,4,64.21890236820104,0.029395934645842614,False,True,True,True,True
3,2,4,44.711811351777165,0.04434975705700928,True,True,True,True,True
3,2,4,12.205002435034787,0.13534052529116597,True,True,True,True,True
3,2,4,13.838369101518762,0.053851346999701344,True,True,True,True,True
3,2,4,366.590572104502,0.05303222676681003,True,True,True,True,True
3,2,4,103.10238183831137,0.025191236128269096,True,True,True,True,True
3,2,4,18.23388753806927,0.15068843006102156,True,True,True,True,True
3,2,4,27.498794086644583,0.043515845149770055,True,True,True,True,True
3,2,4,49.60761150224799,0.08537443399601226,True,True,True,True,True
3,2,4,165.16715833234733,0.09847070913004663,True,True,True,True,True
3,2,4,41.72858922225229,0.08382118976998293,True,True,True,True,True
3,2,4,16.00508693957573,0.2620635345429552,True,True,True,True,True
3,2,4,6230.357919043166,0.04270406203070838,True,True,True,True,True
3,2,4,9.617977864625434,0.12464798230716415,True,True,True,True,True
3,2,4,26.807787342858624,0.1423352028446948,True,True,True,True,True
3,2,4,33.45809244040612,0.03390578577896457,False,False,False,False,False
3,2,4,14.848461747181542,0.10884454835707086,True,True,True,True,True
3,2,4,48.096911335693186,0.05123832922825455,True,True,True,True,True
3,2,4,7.5107460374594455,0.11647285538552216,True,True,True,True,True
3,2,4,22.06754074630263,0.13137364517512076,True,True,True,True,True
3,2,4,346.6059411494643,0.09497018225857543,False,False,False,False,True
3,2,4,55.31642166515582,0.08045733902449644,True,True,True,True,True
3,2,4,87.88547576176133,0.06257421378156798,True,True,True,True,True
3,2,4,102.99315679738908,0.14081216908871494,True,True,True,True,True
3,2,4,26.311537934169646,0.02407902073832016,True,False,True,True,True
3,2,4,5.183075625047164,0.1716641752634532,True,True,True,True,True
3,2,4,81.00138683860095,0.0714829288469345,False,False,False,False,False
3,2,4,11.308478963579507,0.047375907122130884,False,True,True,True,True
3,2,4,108.32700414117058,0.06096055673626996,True,True,True,True,True
3,2,4,98.16940347551571,0.1358619962992788,True,True,True,True,True
3,2,4,37.011477024866494,0.10695758024602996,True,True,True,True,True
3,2,4,252.09713982483174,0.06390668819785547,False,False,True,True,True
3,2,4,68.10364436760845,0.07598953784016914,True,True,True,True,True
3,2,4,10.675135535049993,0.14596312266218053,True,True,True,True,True
3,2,4,35.77771921738756,0.13274867508492239,True,True,True,True,True
3,2,4,35.652937487301195,0.03897335750511674,False,False,True,True,True
3,2,4,59.75761754445127,0.1416305632018329,True,True,True,True,True
3,2,4,58.16869222564965,0.0833694511729679,False,False,False,True,True
3,2,4,48.15638749755217,0.1595053391088396,True,True,True,True,True
3,2,4,13.848569813371432,0.13118582868262174,True,True,True,True,True
3,2,4,72.82296941200441,0.03177090812577823,True,True,True,True,True
3,2,4,23.559217183872196,0.14814044038265278,True,True,True,True,True
3,2,4,38.720582919525704,0.12501130324839932,True,True,True,True,True
3,2,4,71.33464221603394,0.16254058454518272,False,True,True,True,True
3,2,4,17.19403907467181,0.17611337088106618,True,True,True,True,True
3,2,4,370.3603778828444,0.17535870491948363,True,True,True,True,True
3,2,4,27.918387769080482,0.05439146472839855,True,True,True,True,True
3,2,4,24.43837046265402,0.15004790742862242,True,True,True,True,True
3,2,4,29.18349229396136,0.09870998328822853,True,True,True,True,True
3,2,4,225.23995495302734,0.0523141295461838,False,False,False,True,True
3,2,4,20.930120702453713,0.08613057214882891,True,True,True,True,True
3,2,4,10.028805693391876,0.16102736203799026,True,True,True,True,True
3,2,4,114.67218790648727,0.06921035052882965,True,True,True,True,True
3,2,4,47.771364533330626,0.20951960401712766,True,True,True,True,True
3,2,4,31.115927204358652,0.039580373650641876,False,True,True,True,True
3,2,4,35.04312984691,0.0648584748997289,True,True,True,True,True
3,2,4,21.54355844924526,0.08240236026802486,True,True,True,True,True
3,2,4,43.4677753897903,0.09187417099214178,True,True,True,True,True
3,2,4,89.6268176252351,0.11707095675466626,True,True,True,True,True
3,2,4,36.94705575973223,0.22785596319394527,True,True,True,True,True
3,2,4,40.44211847873129,0.12875336965158252,True,True,True,True,True
3,2,4,12.803386307041212,0.22688576463864749,True,True,True,True,True
3,2,4,52.50359951227912,0.07741184601546915,True,True,True,True,True
3,2,4,92.16069022165318,0.06969369078476285,True,True,True,True,True
3,2,4,11.989202797172066,0.1996327952944048,True,True,True,True,True
3,2,4,492.52278526694926,0.05536768705766212,True,True,True,True,True
3,2,4,19.19942619003656,0.07808100275886261,True,True,True,True,True
3,2,4,27.191204057908735,0.12249108352596878,True,True,True,True,True
3,2,4,39.58719032832725,0.03145974970802745,True,True,True,True,True
3,2,4,39.53603506308226,0.10163298802180797,True,True,True,True,True
3,2,5,10.761973838828085,0.12094122564798548,True,True,True,True,True
3,2,5,13.772048234197538,0.10736890371911977,True,True,True,True,True
3,2,5,729.3341493222719,0.03952289566972727,True,True,True,True,True
3,2,5,103.98380218826233,0.0667109683209431,True,True,True,True,True
3,2,5,14.29189336121834,0.06049535504031666,True,True,True,True,True
3,2,5,45.19270262278593,0.11442903859545843,True,True,True,True,True
3,2,5,26.53602448170236,0.09648537630360449,True,True,True,True,True
3,2,5,467.0553280474066,0.04535162785370778,True,True,True,True,True
3,2,5,62.277729523140216,0.14631788310966437,False,False,False,False,True
3,2,5,52.566970752648125,0.05688639523022442,True,True,True,True,True
3,2,5,54.71951473143889,0.06800788428907131,True,True,True,True,True
3,2,5,103.10161443569086,0.028219079462309168,False,True,True,True,True
3,2,5,267.0825227753366,0.04994378128647515,False,False,True,True,True
3,2,5,29.233879216991937,0.05502089660707206,True,True,True,True,True
3,2,5,752.5256556910482,0.08138761986464854,True,True,True,True,True
3,2,5,437.09687781653963,0.0862363881755469,True,True,True,True,True
3,2,5,10.927200448943665,0.09770788746815803,True,True,True,True,True
3,2,5,21.422001259784736,0.12064260211566045,True,True,True,True,True
3,2,5,90.51892338955174,0.13144091433734437,True,True,True,True,True
3,2,5,99.84704550234002,0.07022571711280755,True,True,True,True,True
3,2,5,119.67653446809528,0.09182102650234152,True,True,True,True,True
3,2,5,243.81685199187322,0.20956426747737725,True,True,True,True,True
3,2,5,15.195236074332614,0.05169042974242721,True,True,True,True,True
3,2,5,20.445203125816892,0.16370240908475614,True,True,True,True,True
3,2,5,51.71938006109466,0.05558222673785424,True,True,True,True,True
3,2,5,11.08431477309958,0.13848224267175632,True,True,True,True,True
3,2,5,28.781357143075116,0.0644238888114688,True,True,True,True,True
3,2,5,15.975371630082527,0.11595784148169637,True,True,True,True,True
3,2,5,15.292211808556011,0.07209270792376625,True,True,True,True,True
3,2,5,30.09354020180023,0.1535397537028068,False,False,False,False,False
3,2,5,93.64706274704706,0.1349876585966359,False,True,True,True,True
3,2,5,51.759701689314376,0.12281765001262075,True,True,True,True,True
3,2,5,41.90940654178039,0.0762862133743151,True,True,True,True,True
3,2,5,3642.789716964346,0.03568759444339853,True,True,True,True,True
3,2,5,55.68992549302409,0.08842904405913607,False,True,True,True,True
3,2,5,97.75669512474505,0.03113620266802935,False,True,False,True,True
3,2,5,21.9574586657392,0.07358706186156343,True,True,True,True,True
3,2,5,112.14008923501378,0.1389510920391244,True,True,True,True,True
3,2,5,12.861577155323612,0.14652627802549242,True,True,True,True,True
3,2,5,17.09430837316004,0.06140892613211975,True,True,True,True,True
3,2,5,76.52618640901929,0.0699999978686988,True,True,True,True,True
3,2,5,250.71777235489034,0.09285463191579021,True,True,True,True,True
3,2,5,72.70117991501033,0.10166333996828132,True,True,True,True,True
3,2,5,22.190352457668304,0.068764061941962,True,True,True,True,True
3,2,5,28.766799478990684,0.14798321617565302,True,True,True,True,True
3,2,5,98.51263823923674,0.08307104746442247,False,False,False,False,False
3,2,5,452.7006483638484,0.09486969509846209,True,True,True,True,True
3,2,5,360.85317703718886,0.05632295635140864,False,False,False,False,False
3,2,5,114.29448209860503,0.017934026984132597,False,False,False,False,True
3,2,5,52.132318796704524,0.14539528931497311,True,True,True,True,True
3,2,5,24.133032600145025,0.16805872124959495,True,True,True,True,True
3,2,5,17.037383931657576,0.23312769571308736,True,True,True,True,True
3,2,5,32.24222559685031,0.04940112149823389,True,True,True,True,True
3,2,5,48.17756726399954,0.10302232263737254,True,True,True,True,True
3,2,5,262.9301093886614,0.122591286722406,True,True,True,True,True
3,2,5,11.823419977249985,0.07796173563858834,False,False,True,True,True
3,2,5,43.608540178583745,0.15812411730132486,True,True,True,True,True
3,2,5,30.174828020460126,0.08545916623265558,True,True,True,True,True
3,2,5,59.94223029519534,0.09864318130333782,True,True,True,True,True
3,2,5,78.39159142103429,0.09810609045081285,False,False,False,True,True
3,2,5,49.93252414517001,0.167203392526463,True,True,True,True,True
3,2,5,336.04533019887293,0.12351873285513859,False,False,False,False,False
3,2,5,46.74845636607557,0.11584409055907487,True,True,True,True,True
3,2,5,16.053854348121384,0.17413575519015698,True,True,True,True,True
3,2,5,323.362083693968,0.07235709784484892,True,True,True,True,True
3,2,5,152.52947185699853,0.11479466934348129,False,True,True,True,True
3,2,5,132.4921609864465,0.10428362110925209,False,False,False,False,True
3,2,5,48.744353719525186,0.0841696975708859,False,False,False,False,False
3,2,5,93.01602839481731,0.1489369477874265,True,True,True,True,True
3,2,5,59.837165212750605,0.06780374506906402,True,True,True,True,False
3,2,5,164.50063042220248,0.04882575168139853,True,True,True,True,True
3,2,5,115.2146414643866,0.06136697347036045,True,True,True,True,True
3,2,5,16.2849394097326,0.09167075891620328,True,True,True,True,True
3,2,5,36.76193235401892,0.11722617908053788,True,True,True,True,True
3,2,5,18.22354425942524,0.06515181898339568,True,True,True,True,True
3,2,5,46.46163550263736,0.057875612672275895,False,False,False,True,True
3,2,5,28.33042417999725,0.08513954150318374,True,True,True,True,True
3,2,5,641.4560434447076,0.11105406569936319,False,False,False,False,False
3,2,5,466.24647229816173,0.03861612160774063,True,True,True,True,True
3,2,5,102.04721444737497,0.09145165372933604,True,True,True,True,True
3,2,5,20.47016883005955,0.08172166104720571,True,True,True,True,True
3,2,5,23.284217724212535,0.04820896057206477,True,True,True,True,True
3,2,5,522.0401915068869,0.06124227019701075,True,True,True,True,True
3,2,5,20.592605139676024,0.13264816093339632,True,True,True,True,True
3,2,5,21.02681246872755,0.06811736805757283,False,True,True,True,True
3,2,5,106.28289337984023,0.06609345698392029,True,True,True,True,True
3,2,5,21.98408181580385,0.05675382613333245,True,True,True,True,True
3,2,5,21.553317922267123,0.15045139982681244,True,True,True,True,True
3,2,5,181.57483101768275,0.14233726577528388,True,True,True,True,True
3,2,5,37.082883608586,0.06749583087974524,False,True,False,True,True
3,2,5,59.70837706514162,0.08637099564943174,True,True,True,True,True
3,2,5,16.194940424583407,0.13046845260127132,True,True,True,True,True
3,2,5,154.701973553038,0.056730366441133044,False,False,False,False,False
3,2,5,13.643273157103996,0.1474840034982438,True,True,True,True,True
3,2,5,78.5681831391225,0.05835218581137799,True,True,True,True,True
3,2,5,98.63333067744995,0.12084918372270177,False,False,False,False,True
3,2,5,170.36776467485626,0.03465336400293645,True,True,True,True,True
3,2,5,66.01652536124179,0.07354377008404474,True,True,True,True,True
3,2,5,120.58737945182565,0.11177642678031344,False,False,True,True,True
3,2,5,12.740766315696186,0.0662664046659099,False,False,True,True,True
4,1,2,67.88255547137494,0.03155682898996232,False,False,True,True,True
4,1,2,30.03217356201654,0.057237171312166824,True,True,True,True,True
4,1,2,36.3345264327321,0.10219151958874709,True,True,True,True,True
4,1,2,405.95356542845303,0.08581992100183032,True,True,True,True,True
4,1,2,70.35373798237023,0.060717405649745426,True,True,True,True,True
4,1,2,37.194856707258204,0.06811024319046213,False,False,False,False,True
4,1,2,18.237684525989202,0.1429218948867512,True,True,True,True,True
4,1,2,5.522010705905398,0.1018960507594719,True,True,True,True,True
4,1,2,10.879625465631676,0.12483215045471682,True,True,True,True,True
4,1,2,93.61832459129045,0.12672941026457324,False,False,False,False,False
4,1,2,69.96161684875919,0.06340319654864175,True,True,True,True,True
4,1,2,16.531688320818652,0.06134626381288004,True,True,True,True,True
4,1,2,28.868812610231245,0.02385164059055716,True,True,True,True,True
4,1,2,172.60261668891098,0.033945193430082,False,False,True,False,False
4,1,2,232.633671318612,0.024119169246827332,False,False,False,False,False
4,1,2,27.904328658035126,0.11027822649195808,True,True,True,True,True
4,1,2,8.063112444393992,0.1109815447549852,True,True,True,True,True
4,1,2,81.01702488533644,0.07545498117291403,True,True,True,True,True
4,1,2,9.929520775845075,0.06440924139302384,True,True,True,True,True
4,1,2,11.21110612482162,0.17334059649280575,True,True,True,True,True
4,1,2,30.785852021353538,0.0660598247449092,True,True,True,True,True
4,1,2,149.26189073561665,0.05318565900648058,False,True,False,False,True
4,1,2,2226.2551932853166,0.04668730603308666,False,False,True,True,True
4,1,2,98.73706272661659,0.15954450636321593,True,True,True,True,True
4,1,2,16896.18025512872,0.037839065582136684,True,True,True,True,True
4,1,2,39.91284221421252,0.17627535345792641,True,True,True,True,True
4,1,2,27.978187417012336,0.16319860970538422,True,True,True,True,True
4,1,2,47.61187147756031,0.08441763794852482,True,True,True,True,True
4,1,2,243.60037360943994,0.05002417938460859,True,True,True,True,True
4,1,2,520.5775024856822,0.05423056925803979,True,True,True,True,True
4,1,2,6.51503037747473,0.11624402616684805,True,True,True,True,True
4,1,2,54.97894227533674,0.03781701404845923,True,True,True,True,True
4,1,2,31.12690828183712,0.08222732480472654,True,True,True,True,True
4,1,2,122.7559771201335,0.06728242975377206,False,False,False,False,False
4,1,2,166.35540307533344,0.037234521565222584,True,True,True,True,True
4,1,2,360.3418863839423,0.08628920022981851,True,True,True,True,True
4,1,2,249.2671731252428,0.0719939130735266,True,True,True,True,True
4,1,2,24.001433605043,0.1256989808610254,True,True,True,True,True
4,1,2,10.843930947929389,0.09361836021909557,True,True,True,True,True
